18:56:08.697 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000E5A9800000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume6 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0012 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e5a9800000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=986391248896 Length=12608077824]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
18:56:08.758 (debug) (T:13124) DeviceManagerImpl.cpp:100 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f5630d-b6bf-11d0-94f2-00a0c91efb8b InstanceID=STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000E899100000 PhysicalDeviceObjectName=\\Device\\HarddiskVolume7 EnumeratorName=STORAGE Class=Volume DriverName={71a27cdd-812a-11d0-bec7-08002be2092f}\\0013 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:1) \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e899100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=999000375296 Length=1203765248]] ParentAddress=0 ParentID=ROOT\\VOLMGR\\0000]
18:56:08.808 (debug) (T:13124) DeviceManagerImpl.cpp:103 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f56308-b6bf-11d0-94f2-00a0c91efb8b InstanceID=DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0000 PhysicalDeviceObjectName=\\Device\\000000a2 EnumeratorName=DTLITESCSIBUS Class=CDROM DriverName={4d36e965-e325-11ce-bfc1-08002be10318}\\0000 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:0)] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:1) \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=0 Offset=0 Length=63383863296]] ParentAddress=0 ParentID=ROOT\\SCSIADAPTER\\0000]
18:56:08.857 (debug) (T:13124) DeviceManagerImpl.cpp:103 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f56308-b6bf-11d0-94f2-00a0c91efb8b InstanceID=DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0001 PhysicalDeviceObjectName=\\Device\\000000a3 EnumeratorName=DTLITESCSIBUS Class=CDROM DriverName={4d36e965-e325-11ce-bfc1-08002be10318}\\0001 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.15 VolumeDIPaths=[(list:0)] DiskDIPaths=[(list:0)] CDROMDIPaths=[(list:1) \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0001#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:1) [DeviceSection: DiskNumber=1 Offset=0 Length=2147483647]] ParentAddress=0 ParentID=ROOT\\SCSIADAPTER\\0000]
18:56:08.885 (debug) (T:13124) DeviceManagerImpl.cpp:103 [Devices::Win32::DeviceManagerImpl::rescanDevices] this=[DeviceManagerImpl:]: [DeviceInfo: GUID=53f56307-b6bf-11d0-94f2-00a0c91efb8b InstanceID=SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000 PhysicalDeviceObjectName=\\Device\\00000041 EnumeratorName=SCSI Class=DiskDrive DriverName={4d36e967-e325-11ce-bfc1-08002be10318}\\0000 DriverDate=6-21-2006 Provider=Microsoft DriverVersion=10.0.16299.192 VolumeDIPaths=[(list:0)] DiskDIPaths=[(list:1) \\\\?\\scsi#disk&ven_st1000lm&prod_035-1rk172#4&14e277ed&0&000000#{53f56307-b6bf-11d0-94f2-00a0c91efb8b}] CDROMDIPaths=[(list:0)] WriteOnceDiskDIPaths=[(list:0)] FloppyDIPaths=[(list:0)] Sections=[(list:7) [DeviceSection: DiskNumber=0 Offset=1048576 Length=524288000] [DeviceSection: DiskNumber=0 Offset=525336576 Length=134217728] [DeviceSection: DiskNumber=0 Offset=659554304 Length=233001975808] [DeviceSection: DiskNumber=0 Offset=233661530112 Length=752246325248] [DeviceSection: DiskNumber=0 Offset=985907855360 Length=483393536]] ParentAddress=0 ParentID=PCI\\VEN_8086&DEV_9D03&SUBSYS_07821028&REV_21\\3&11583659&1&B8]
18:56:09.687 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0000 UniquePath=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtCDDVD VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0000]]: VNFVMP \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{e696c4c9-af31-11e7-a38a-7c67a2e81862}\\
18:56:10.469 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{e696c4c9-af31-11e7-a38a-7c67a2e81862}\\
18:56:10.562 (debug) (T:13124) DeviceManagerImpl.cpp:370 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matched \\\\?\\Volume{e696c4c9-af31-11e7-a38a-7c67a2e81862}\\ to F:\\
18:56:10.642 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0001 UniquePath=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0001#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtCDDVD VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0001]]: VNFVMP \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0001#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{e696cd3c-af31-11e7-a38a-7c67a2e81862}\\
18:56:10.721 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{e696cd3c-af31-11e7-a38a-7c67a2e81862}\\
18:56:10.773 (debug) (T:13124) DeviceManagerImpl.cpp:370 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matched \\\\?\\Volume{e696cd3c-af31-11e7-a38a-7c67a2e81862}\\ to G:\\
18:56:10.873 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#0000000000100000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000000000100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000000000100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{31337765-33a7-43a9-8a7a-62bb97f2c806}\\
18:56:10.916 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{31337765-33a7-43a9-8a7a-62bb97f2c806}\\
18:56:10.990 (warning) (T:13124) LogicalDeviceImpl.cpp:116 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000001F500000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000001f500000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000001f500000#{7f108a28-9833-4b3b-b780-2c6b5fa5c062} : 123
18:56:11.027 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#0000000027500000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000000027500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000000027500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{4b3136b4-5825-4795-a8c6-2241a530e3d1}\\
18:56:11.060 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{4b3136b4-5825-4795-a8c6-2241a530e3d1}\\
18:56:11.098 (debug) (T:13124) DeviceManagerImpl.cpp:370 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matched \\\\?\\Volume{4b3136b4-5825-4795-a8c6-2241a530e3d1}\\ to C:\\
18:56:11.126 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#0000003667500000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000003667500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#0000003667500000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{3ffbfdb0-248f-01d3-d87e-6c9b4792e900}\\
18:56:11.176 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{3ffbfdb0-248f-01d3-d87e-6c9b4792e900}\\
18:56:11.203 (debug) (T:13124) DeviceManagerImpl.cpp:370 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matched \\\\?\\Volume{3ffbfdb0-248f-01d3-d87e-6c9b4792e900}\\ to D:\\
18:56:11.243 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000E58CB00000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e58cb00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e58cb00000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{30280f96-213d-41ef-9ab6-e8afea3eda20}\\
18:56:11.281 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{30280f96-213d-41ef-9ab6-e8afea3eda20}\\
18:56:11.309 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000E5A9800000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e5a9800000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e5a9800000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{68239a93-c647-4161-89ad-66838a0b56ea}\\
18:56:11.337 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{68239a93-c647-4161-89ad-66838a0b56ea}\\
18:56:11.364 (debug) (T:13124) LogicalDeviceImpl.cpp:108 [Devices::Win32::LogicalDeviceImpl::refreshMountPoints] this=[LogicalDeviceImpl: DeviceClass=dcLogical Identifier=LD:STORAGE\\VOLUME\\{098FC4B6-5B32-11E7-A367-806E6F6E6963}#000000E899100000 UniquePath=\\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e899100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=0 BlockSize=0 BlockCount=0 OptimalBlockCount=0 DeviceType=ldtUnknown VolumeLabel= VolumeSerial= Formatted=0 FreeBlockCount=0 UsedBlockCount=0 FreeReservedBlockCount=0 MountPoints=[(list:0)] Aliases=[(list:0)] PhysicalDevices=[(list:1) PD:SCSI\\DISK&VEN_ST1000LM&PROD_035-1RK172\\4&14E277ED&0&000000]]: VNFVMP \\\\?\\storage#volume#{098fc4b6-5b32-11e7-a367-806e6f6e6963}#000000e899100000#{53f5630d-b6bf-11d0-94f2-00a0c91efb8b}\\ -> \\\\?\\Volume{754c6266-59d7-4075-b380-9119365b439a}\\
18:56:11.392 (debug) (T:13124) DeviceManagerImpl.cpp:367 [Devices::Win32::DeviceManagerImpl::getMountPoints] this=[DeviceManagerImpl:]: Matching MP for \\\\?\\Volume{754c6266-59d7-4075-b380-9119365b439a}\\
18:56:11.431 (debug) (T:13124) PhysicalDeviceImpl.cpp:213 [Devices::Win32::PhysicalDeviceImpl::getHardwareInfo] this=[PhysicalDeviceImpl: DeviceClass=dcPhysical Identifier=PD:DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0000 UniquePath=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} PropertyIdentifier= ReadAccess=1 WriteAccess=1 ReadOnly=1 Ready=1 BlockSize=2048 BlockCount=30949152 OptimalBlockCount=0 DeviceType=pdtCDDVD HardwareVendor= HardwareModel= HardwareSerial= HardwareRevision= MediaSerial= DevicePresent=1 MediaPresent=1 BusType=btOther PortNumber=0 USBVID=0 USBPID=0 LogicalDevices=[(list:1) LD:DTLITESCSIBUS\\CDROM&VEN_DISCSOFT&PROD_VIRTUAL&REV_1.0\\1&2AFD7D61&0&0000]]: STORAGE_DEVICE_DESCRIPTOR: 15 \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
18:56:11.459 (debug) (T:13124) DeviceOperationManagerWin.cpp:49 [DevOp::DeviceOperationManagerWin::open] this=[DeviceOperationManagerWin: Path= Exclusive=0 WriteAccess=0 ReadAccess=0 QueryAccess=0 DeviceType=0 AccessMethod=0]: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} WantExclusive=false
18:56:11.497 (debug) (T:13124) DeviceOperationManagerWin.cpp:123 [DevOp::DeviceOperationManagerWin::tryOpen] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=0 ReadAccess=0 QueryAccess=0 DeviceType=0 AccessMethod=0]: OK: CF A RWD \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
18:56:11.525 (warning) (T:13124) DeviceOperationManagerWin.cpp:231 [DevOp::DeviceOperationManagerWin::determineDeviceType] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=1 ReadAccess=1 QueryAccess=1 DeviceType=0 AccessMethod=0]: Unhandled DeviceType 51
18:56:11.563 (warning) (T:13124) DeviceOperationManagerWin.cpp:61 [DevOp::DeviceOperationManagerWin::open] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=1 ReadAccess=1 QueryAccess=1 DeviceType=0 AccessMethod=0]: Failed to determine device type for \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: 0
18:56:11.591 (debug) (T:13124) DeviceOperationManager.cpp:12 [DevOp::DeviceOperationManager::DeviceOperationManager] this=[DeviceOperationManager: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}]: Impl open returned persistent 2
18:56:11.630 (debug) (T:13124) DeviceOperationManagerWin.cpp:49 [DevOp::DeviceOperationManagerWin::open] this=[DeviceOperationManagerWin: Path= Exclusive=0 WriteAccess=0 ReadAccess=0 QueryAccess=0 DeviceType=0 AccessMethod=0]: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} WantExclusive=false
18:56:11.658 (debug) (T:13124) DeviceOperationManagerWin.cpp:123 [DevOp::DeviceOperationManagerWin::tryOpen] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=0 ReadAccess=0 QueryAccess=0 DeviceType=0 AccessMethod=0]: OK: CF A RWD \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
18:56:11.696 (warning) (T:13124) DeviceOperationManagerWin.cpp:231 [DevOp::DeviceOperationManagerWin::determineDeviceType] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=1 ReadAccess=1 QueryAccess=1 DeviceType=0 AccessMethod=0]: Unhandled DeviceType 51
18:56:11.724 (warning) (T:13124) DeviceOperationManagerWin.cpp:61 [DevOp::DeviceOperationManagerWin::open] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=1 ReadAccess=1 QueryAccess=1 DeviceType=0 AccessMethod=0]: Failed to determine device type for \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}: 0
18:56:11.752 (debug) (T:13124) DeviceOperationManager.cpp:12 [DevOp::DeviceOperationManager::DeviceOperationManager] this=[DeviceOperationManager: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}]: Impl open returned persistent 2
18:56:11.780 (debug) (T:13124) DeviceOperationManagerWin.cpp:49 [DevOp::DeviceOperationManagerWin::open] this=[DeviceOperationManagerWin: Path= Exclusive=0 WriteAccess=0 ReadAccess=0 QueryAccess=0 DeviceType=0 AccessMethod=0]: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} WantExclusive=false
18:56:11.808 (debug) (T:13124) DeviceOperationManagerWin.cpp:123 [DevOp::DeviceOperationManagerWin::tryOpen] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=0 ReadAccess=0 QueryAccess=0 DeviceType=0 AccessMethod=0]: OK: CF A RWD \\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b}
18:56:11.836 (warning) (T:13124) DeviceOperationManagerWin.cpp:231 [DevOp::DeviceOperationManagerWin::determineDeviceType] this=[DeviceOperationManagerWin: Path=\\\\?\\dtlitescsibus#cdrom&ven_discsoft&prod_virtual&rev_1.0#1&2afd7d61&0&0000#{53f56308-b6bf-11d0-94f2-00a0c91efb8b} Exclusive=0 WriteAccess=1 ReadAccess=1 QueryAccess=1 DeviceType=0 AccessMethod=0]: Unhandled DeviceType 51
